Description,Price/Unit,Unit,Price/Measure,Measure
Good Boy Pawsley & Co Large Chewy Braid Dog Treats 1 Pack,2.50,unit,27.78,kg
Wagg Low Fat Dog Treats 125g,1.00,unit,8.00,kg
Felix Aa Good As It Looks Kitten Fish Selection in Jelly Wet Cat Food 12x100g,3.50,unit,2.92,kg
Whiskas Dry Adult 1+ Cat Food Biscuits with Tuna 2kg,4.50,unit,2.25,kg
Encore Cat Pouches Fish Selection in Jelly 5x50g,3.00,unit,12.00,kg
Thrive Cat Treats 100% Chicken 27g,3.10,unit,124.00,kg
Sainsbury's Complete Nutrition 1+ Adult Cat Food with Chicken 2kg,2.00,unit,1.00,kg
Sainsbury's Wild Bird Peanuts 750g,1.80,unit,2.40,kg
Bakers Meaty Meals Adult Dry Dog Food Beef 2.7kg,6.00,unit,2.22,kg
Go-Cat Kitten Dry Cat Food Chicken Milk And Veg 825g,2.25,unit,2.73,kg
Good Boy Pawsley & Co Tender Duck Fillets Dog Treats 80g,2.50,unit,31.25,kg
Lily's Kitchen Proper Food for Dogs Organic Chicken Supper with Carrots & Peas 150g,1.05,unit,7.00,kg
Sainsbury's Cat Treat Snack Pockets with Cheese 65g,70p,unit,10.77,kg
Purina One Senior 7+ Cat Food Chicken And Beef 8x85g,4.25,unit,6.25,kg
Pedigree Schmackos Dog Treats Chews Meat Variety Sticks x20,1.75,unit,12.15,kg
Good Boy Pawsley & Co Chicken Bites Dog Treats 65g,1.30,unit,20.00,kg
Butcher's Recipes in Jelly Wet Dog Food Tins 12x400g,7.25,unit,1.51,kg
Sheba Classic Soups Wet Adult 1+ Cat Food Pouches with Tuna Fillets  4x40g,2.75,unit,17.19,kg
Lily's Kitchen Proper Food for Dogs Chicken & Turkey Casserole 150g,95p,unit,6.33,kg
Good Boy Pawsley & Co Mega Chewy Twist with Chicken Dog Treats 70g,2.00,unit,28.57,kg
Purina One Light Dry Cat Food Chicken & Wheat 800g,4.00,unit,5.00,kg
RSPB Coconut Shell Suet Treats 290g,2.20,unit,2.20,ea
Whiskas in Gravy Wet Senior 7+ Cat Food  Pouches  Meaty Selection 12x100g,3.50,unit,2.92,kg
Lily's Kitchen Proper Food for Dogs Chicken & Turkey Casserole 400g,2.30,unit,5.75,kg
Sheba Select Slices in Gravy Mixed Wet Adult 1+ Cat Food Tray Poultry 12x85g,4.00,unit,3.92,kg
Good Boy Pawsley & Co Chewy Twists with Chicken Dog Treats 320g,7.50,unit,23.44,kg
Sainsbury's Fresh Breath Dental Sticks for Medium Dogs x14 360g,1.45,unit,4.03,kg
IAMS Vitality Small to Medium Adult Dry Dog Food Chicken 2kg,5.00,unit,2.50,kg
Naturo Senior Turkey Rice & Vegetable 400g,1.10,unit,2.75,kg
Gourmet Gold Tinned Cat Food Savoury Cake Beef 85g,55p,unit,6.47,kg
Pedigree Rodeo Dog Treats Chews with Chicken Sticks x7 123g,1.75,unit,14.23,kg
Lily's Kitchen Proper Food for Dogs Sunday Lunch 400g,2.30,unit,5.75,kg
Encore Whole Tuna Loin Cat Treat 30g,1.60,unit,53.33,kg
Butcher's Recipes in Jelly Wet Dog Food Tins 6x400g,3.80,unit,1.58,kg
Sainsbury's Complete Nutrition 7+ Senior Cat Food Meat & Fish Selection in Jelly 48 x 100g,8.00,unit,1.67,kg
Wagg Worker Complete Chicken & Veg Dry Dog 16kg,10.50,unit,66p,kg
Harringtons Lamb & Rice Dry Adult Dog Food 5kg,8.50,unit,1.70,kg
Sainsbury's Delicious Recipes 1+ Adult Cat Food Chicken Collection 6 x 85g,3.75,unit,7.35,kg
Butcher's Simply Gentle Dog Food Tins 6x390g,3.80,unit,1.62,kg
IAMS Vitality Adult Cat Ocean Fish 800g,3.50,unit,4.38,kg
Purina One Adult Dry Cat Food Chicken 200g,1.60,unit,8.00,kg
Butcher's Puppy Perfect Dog Food Trays 4x150g,2.00,unit,3.33,kg
Purina One Adult Cat Food Chicken and Beef 8x85g,4.25,unit,6.25,kg
Felix Goody Bag Cat Treats Original Mix 200g,2.50,unit,12.50,kg
IAMS Small to Medium Adult Dry Dog Food 800g,3.50,unit,4.38,kg
Sainsbury's Mini Log Bone Dog Treats with Chicken 200g,1.00,unit,5.00,kg
Butcher's Lean & Tasty Low Fat Dog Food Tins 6x400g,3.80,unit,1.58,kg
IAMS Vitality Senior & Mature Cat Chicken 2kg,11.00,unit,5.50,kg
Pedigree Dry Complete Adult 1+ Dog Food with Chicken 2.6kg,5.75,unit,2.21,kg
Harringtons Salmon & Potato Dry Adult Dog Food 2kg,4.30,unit,2.15,kg
Butcher's Recipes in Gravy Dog Food Tins 6x400g,3.80,unit,1.58,kg
Felix Goody Bag Cat Treats Seaside Mix 200g,2.50,unit,12.50,kg
Good Boy Pawsley & Co Hide Knotted Bone Dog Treats,1.55,unit,1.55,ea
Purina One Kitten Dry Cat Food Chicken & Wholegrain 800g,4.00,unit,5.00,kg
Forthglade Adult 1 Yr+ Turkey with Sweet Potato & Vegetables Complete Meal 395g,1.30,unit,3.29,kg
Purina One Coat And Hairball Dry Cat Food Chicken 800g,4.00,unit,5.00,kg
